"","dates","DOY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"576",2015-01-24 23:00:00,24,1380,12.7375325063857,15.9460887018076,17.0149446807669,18.2092769536225,18.6047549326292,18.5415460443328,18.1275144221412,18.550663865558,20.3800613412937,24.0035616438356
"577",2015-01-25,25,0,12.5252721990607,15.3903806885534,16.4530543796478,17.8096735215895,18.4182775765286,18.4693877238569,18.1841256543983,18.5581876966565,20.3800954728311,24.0035616438356
"578",2015-01-25 01:00:00,25,60,11.5761647702593,14.796263646236,15.9467409060893,17.4430087534661,18.2301828457296,18.38102040566,18.2253226665223,18.5665529412897,20.3801640724903,24.0035616438356
"579",2015-01-25 02:00:00,25,120,11.5470249237616,14.4244117565265,15.5013558016802,17.0976876705724,18.0417645448038,18.2814438989552,18.2520793719001,18.5754052657408,20.3802686580456,24.0035616438356
"580",2015-01-25 03:00:00,25,180,10.4326019793889,13.9192377499826,15.1239529542642,16.7933875194701,17.857414525239,18.1741835512633,18.2656027285526,18.5844265095711,20.3804103971418,24.0035616438356
"581",2015-01-25 04:00:00,25,240,10.2726609879869,13.4312444446092,14.6679412223647,16.4856746695122,17.6761614351717,18.0622815103148,18.267240229933,18.5933361900818,20.3805891611251,24.0035616438356
"582",2015-01-25 05:00:00,25,300,8.9193702508839,12.861676548805,14.2419462119089,16.1836844845722,17.4939321012167,17.9461601108333,18.2582907989367,18.6018918651266,20.3808036783754,24.0035616438356
"583",2015-01-25 06:00:00,25,360,9.82144693267462,12.5690392105408,13.8164536190955,15.8697737298853,17.30853311945,17.8257032170353,18.2398619807632,18.6098850107094,20.3810517464308,24.0035616438356
"584",2015-01-25 07:00:00,25,420,9.35799516236392,12.3526524639174,13.6046896329891,15.6113012138367,17.125590344324,17.7009509191469,18.2128641272826,18.6171359863927,20.3813306019107,24.0035616438356
"585",2015-01-25 08:00:00,25,480,13.5979066181964,13.1073923786807,13.6385937158465,15.4158807014767,16.9556220071164,17.5753492996443,18.1782403070207,18.6234901979235,20.381636560349,24.0035616438356
"586",2015-01-25 09:00:00,25,540,20.921636685373,15.5975989603101,14.7364203688546,15.4973827224469,16.8299243842167,17.4559935837197,18.1372419851569,18.628821756666,20.3819655648352,24.0035616438356
"587",2015-01-25 10:00:00,25,600,27.8271839949315,19.0683500439981,16.8779204605155,16.0658399092947,16.8213544995571,17.3642682498175,18.0922213684442,18.6330460123688,20.3823131897692,24.0035616438356
"588",2015-01-25 11:00:00,25,660,32.9096196027215,22.4506379258279,19.4594988256521,17.0943393220992,16.9872104874821,17.3332653921707,18.0478608581481,18.636156621575,20.3826748848686,24.0035616438356
"589",2015-01-25 12:00:00,25,720,33.7279552521781,24.8584179772265,21.784710298002,18.3654894561854,17.328683650613,17.3903387771224,18.011141689185,18.6382768965791,20.3830464384845,24.0035616438356
"590",2015-01-25 13:00:00,25,780,34.7441643134221,26.4890584760919,23.4842169848625,19.5861109334266,17.7891300679844,17.54212573142,17.9897160095273,18.6396894833145,20.3834241189264,24.0035616438356
"591",2015-01-25 14:00:00,25,840,30.653448558543,26.5854319118337,24.4467799457629,20.6131499588438,18.2972167369428,17.7723375488011,17.9896550707147,18.6408219778014,20.3838059751809,24.0035616438356
"592",2015-01-25 15:00:00,25,900,28.6982586476169,25.8973458387854,24.420234123587,21.2240187985245,18.771623735608,18.0504303049876,18.0139891065127,18.642188993839,20.3841916150285,24.0035616438356
"593",2015-01-25 16:00:00,25,960,29.1268039152382,25.7264351369288,24.2959294589339,21.5195276725834,19.1531349050871,18.3360142055509,18.0619046804338,18.6443149630466,20.3845831669801,24.0035616438356
"594",2015-01-25 17:00:00,25,1020,23.5920904457288,24.5741468748137,24.0036451058654,21.6881714781884,19.4538217916815,18.6014649588425,18.129352937248,18.6476520014656,20.3849845548301,24.0035616438356
"595",2015-01-25 18:00:00,25,1080,19.3174307689823,22.4027546596583,22.7721879846394,21.5314068058589,19.6621414126593,18.8338472229906,18.2111130809234,18.6525347802036,20.3854013099508,24.0035616438356
"596",2015-01-25 19:00:00,25,1140,16.5951287394007,20.4709159427479,21.3479819008443,21.0649687295855,19.7390392999277,19.0140482263528,18.3012174255213,18.6591672320568,20.3858400318314,24.0035616438356
"597",2015-01-25 20:00:00,25,1200,15.5480065023846,19.0178257077463,20.0557126828938,20.4597896480079,19.6958743941195,19.1273263617819,18.3927626106136,18.6676055948129,20.386307917004,24.0035616438356
"598",2015-01-25 21:00:00,25,1260,13.77264380553,17.8194930662162,19.0141462276743,19.8557417090837,19.5702566845296,19.1735248039478,18.4790996441637,18.677753208322,20.3868120720693,24.0035616438356
"599",2015-01-25 22:00:00,25,1320,11.9428659316554,16.5355209864039,17.976729276702,19.2623309200808,19.3941885998809,19.1633333660886,18.5551083711994,18.6893852319654,20.3873588675031,24.0035616438356
"600",2015-01-25 23:00:00,25,1380,10.5031376152593,15.3299074359687,16.9518140962488,18.6578042948823,19.1787215409629,19.107836353884,18.6175102802186,18.7021913553617,20.3879534971224,24.0035616438356
"601",2015-01-26,26,0,10.0366977771922,14.4200308497831,16.05137812648,18.0610085706667,18.931849201405,19.0150532119991,18.664394831078,18.715814105362,20.3885997619438,24.0035616438356
"602",2015-01-26 01:00:00,26,60,8.84260825700256,13.5100192159794,15.2458808338521,17.5015911885975,18.6663668352246,18.8923365272513,18.6948371198335,18.7298764244677,20.3893006664465,24.0035616438356
"603",2015-01-26 02:00:00,26,120,8.45211634792977,12.8628067948854,14.5657986755668,16.979378543438,18.3917465109353,18.7471153654704,18.7087480257277,18.7439998644732,20.3900560671199,24.0035616438356
"604",2015-01-26 03:00:00,26,180,8.36018206423544,12.4177999695712,14.0299754577368,16.5160834071498,18.1175371935318,18.5861132223006,18.706713452209,18.757824177835,20.3908651250434,24.0035616438356
"605",2015-01-26 04:00:00,26,240,8.01381226172412,12.1733314626436,13.6187768331817,16.1210922829808,17.8532018517561,18.4160171399354,18.6898603374817,18.7710193344231,20.3917256167404,24.0035616438356
"606",2015-01-26 05:00:00,26,300,8.55687251476292,11.83909347679,13.3355323178771,15.7870562782143,17.6050564109151,18.2429973441708,18.6597553753217,18.7832955389586,20.3926339923528,24.0035616438356
"607",2015-01-26 06:00:00,26,360,8.95470476906042,11.77606354175,13.1198911916484,15.5098398671145,17.3756417917055,18.0718927871831,18.618247434973,18.7944102793012,20.3935856831995,24.0035616438356
"608",2015-01-26 07:00:00,26,420,9.7896777692288,11.9441954957475,13.0717169485562,15.3020206827385,17.1685598778425,17.9063744332793,18.5672970195492,18.8041710009205,20.3945751737235,24.0035616438356
"609",2015-01-26 08:00:00,26,480,12.09891843573,12.5607945460349,13.2652776141813,15.1891817354969,16.9915101361754,17.7504999232768,18.5089217498996,18.8124351876061,20.3955963339253,24.0035616438356
"610",2015-01-26 09:00:00,26,540,14.2109172376191,13.5697569878312,13.8083705814606,15.2283386627263,16.8592690329521,17.6101221233353,18.4452906069403,18.8191107395409,20.3966425747823,24.0035616438356
"611",2015-01-26 10:00:00,26,600,15.2437935747312,14.4811626963145,14.4869594248698,15.4166123382738,16.7875340755129,17.4939236632596,18.3789471843793,18.8241599236258,20.3977070851012,24.0035616438356
"612",2015-01-26 11:00:00,26,660,14.14016008789,14.6644438920881,14.6997527238669,15.632535964905,16.7700863401851,17.4086555604204,18.3128336099846,18.8276066244189,20.398782830761,24.0035616438356
"613",2015-01-26 12:00:00,26,720,14.840952117829,15.0747500646697,14.9353284065073,15.7467501732668,16.7675868587317,17.3503949662056,18.2496530999275,18.8295376934304,20.3998631031917,24.0035616438356
"614",2015-01-26 13:00:00,26,780,15.1451445478845,15.5340903517359,15.3299714889649,15.859912573034,16.770059892831,17.3091624587067,18.1909385170595,18.8300842612755,20.4009417838525,24.0035616438356
"615",2015-01-26 14:00:00,26,840,16.600789791167,15.9730504375137,15.8205988319896,16.0181186789202,16.7884770717159,17.281100145452,18.1373389104983,18.8293954503319,20.4020133663735,24.0035616438356
"616",2015-01-26 15:00:00,26,900,15.855046058501,16.1080610383131,16.1630253253335,16.275667926017,16.8393818618227,17.2685346483036,18.0893640932246,18.8276270092527,20.403073068018,24.0035616438356
"617",2015-01-26 16:00:00,26,960,15.2754625638561,15.6869070011243,15.9887924542283,16.3453169081626,16.894260102715,17.2724887605661,18.0477696100306,18.824943680435,20.4041168065955,24.0035616438356
"618",2015-01-26 17:00:00,26,1020,14.2509552538122,15.1032136349451,15.6411543757579,16.2271902088102,16.9049279407549,17.2783720024631,18.0125368500956,18.8215156127097,20.4051411960364,24.0035616438356
"619",2015-01-26 18:00:00,26,1080,13.17887805702,14.3076735870997,15.0844158328049,15.9280474154408,16.8526432516644,17.2693809883738,17.9820772667915,18.8174897628798,20.4061435405622,24.0035616438356
"620",2015-01-26 19:00:00,26,1140,12.9937139830332,13.8144133677348,14.5483776442947,15.5423666386863,16.7241156712663,17.2306399712651,17.9535416334392,18.8129592739986,20.4071216571071,24.0035616438356
"621",2015-01-26 20:00:00,26,1200,12.7559602758034,13.566329307931,14.2439092444601,15.2858027077089,16.5313168185661,17.1531151910574,17.9233147897483,18.807942585931,20.4080736098934,24.0035616438356
"622",2015-01-26 21:00:00,26,1260,12.6318285675742,13.3132728962298,14.0086379628976,15.1117222425146,16.3226439785592,17.0442790764688,17.8882236659189,18.8023806659589,20.4089974359893,24.0035616438356
"623",2015-01-26 22:00:00,26,1320,12.0804905639395,13.4148412711779,13.7807051738908,14.9753585118368,16.1277048497607,16.9180630052497,17.8466158302194,18.7961629981631,20.4098907831362,24.0035616438356
"624",2015-01-26 23:00:00,26,1380,12.5325027948398,13.0402053120958,13.7233498522124,14.8426864095312,15.9585524107141,16.7877200999995,17.798420309099,18.7891647949436,20.4107508461641,24.0035616438356
"625",2015-01-27,27,0,12.4431054687118,13.0165220691311,13.6325936897433,14.736590123141,15.8124354768851,16.661468303029,17.7445935161391,18.7812760500021,20.4115743250534,24.0035616438356
"626",2015-01-27 01:00:00,27,60,12.3977093126746,12.9906037688571,13.5634274613946,14.6495316215594,15.6887830240411,16.5424153092089,17.6863810389008,18.7724148374076,20.4123569925288,24.0035616438356
"627",2015-01-27 02:00:00,27,120,12.2823976036438,12.9123312362235,13.4926540543015,14.5651312010592,15.5836503330541,16.433504014232,17.6252831744082,18.7625331175529,20.4130956289482,24.0035616438356
"628",2015-01-27 03:00:00,27,180,11.8642307169407,12.896455925673,13.3635366723201,14.4798824485645,15.487670817179,16.333322320865,17.5625893921626,18.7516149289767,20.4137862861371,24.0035616438356
"629",2015-01-27 04:00:00,27,240,12.3241154784633,12.5410797181527,13.3121223265514,14.3766411126519,15.3958776698998,16.2392859575955,17.4990912221365,18.7396662572233,20.4144247540925,24.0035616438356
"630",2015-01-27 05:00:00,27,300,12.1477458907759,12.5673971347949,13.2246187350573,14.2889938762909,15.3067111133586,16.1489244769001,17.4353354256606,18.726708618826,20.4150072189114,24.0035616438356
"631",2015-01-27 06:00:00,27,360,11.9528181882327,12.5265103448288,13.142230782663,14.2117474015084,15.2239414841926,16.0621488598463,17.3716391502881,18.7127712838906,20.4155299518061,24.0035616438356
"632",2015-01-27 07:00:00,27,420,11.7887980386077,12.4217175048702,13.0378922459977,14.1300209614129,15.1451684118536,15.9790746915982,17.3082942187782,18.6978890487389,20.4159893480916,24.0035616438356
"633",2015-01-27 08:00:00,27,480,12.2805265559082,12.563939557923,13.0175598567411,14.0539484627258,15.0676496176416,15.8987089945294,17.2455061256156,18.682101132581,20.4163819801382,24.0035616438356
"634",2015-01-27 09:00:00,27,540,13.5032105493764,13.1929121450623,13.2990892252432,14.0641288946376,15.0079666407478,15.8226159809698,17.1834290504235,18.6654488888903,20.4167046153052,24.0035616438356
"635",2015-01-27 10:00:00,27,600,14.4653406642263,13.9518197289723,13.8385116605527,14.2266230695023,15.0005785744518,15.7608848705703,17.1227323682752,18.6479797938463,20.4169542265767,24.0035616438356
"636",2015-01-27 11:00:00,27,660,16.0700199803072,15.0913843266387,14.5126482207368,14.5049392711562,15.0598026166627,15.7275808788368,17.0652204905434,18.6297660995991,20.4171280599299,24.0035616438356
"637",2015-01-27 12:00:00,27,720,17.7643036778921,16.3566636221382,15.4873786608069,14.9445262682971,15.1971093435801,15.7332265075853,17.0135830386988,18.6109271362219,20.4172237600047,24.0035616438356
"638",2015-01-27 13:00:00,27,780,18.4012425353985,17.2337489118821,16.3648926414474,15.4851239355077,15.4197535112563,15.7885159868525,16.9711481227029,18.591643237576,20.4172395908391,24.0035616438356
"639",2015-01-27 14:00:00,27,840,19.4677488950034,18.1203402076289,17.0810971008293,16.0035904334698,15.6933859030166,15.8943349228336,16.9414400632443,18.5721647992235,20.4171747707611,24.0035616438356
"640",2015-01-27 15:00:00,27,900,19.9227214642228,18.7372693298548,17.7740501340989,16.5214960055727,15.9949294224185,16.0406076272652,16.9269631725503,18.5528007762207,20.4170296171541,24.0035616438356
"641",2015-01-27 16:00:00,27,960,18.241520887617,18.2861528763233,17.9378242662106,16.9284110967607,16.3013286404222,16.2168371785488,16.9289367549838,18.5338902254465,20.4168057925353,24.0035616438356
"642",2015-01-27 17:00:00,27,1020,15.9760503711647,17.0588277869448,17.3696333876079,17.0214615332679,16.5383805076062,16.4005605317904,16.9470013410696,18.5157730180198,20.4165063766385,24.0035616438356
"643",2015-01-27 18:00:00,27,1080,14.7238735162455,15.8863459321106,16.5331196917885,16.8157143415818,16.6439888542238,16.5546375422916,16.9778950203297,18.4987416943963,20.4161356808533,24.0035616438356
"644",2015-01-27 19:00:00,27,1140,13.8766235384931,15.1207620293444,15.8054576945815,16.4855343909929,16.6280137195133,16.6514618660204,17.0155368429214,18.4829769667458,20.415699016116,24.0035616438356
"645",2015-01-27 20:00:00,27,1200,12.9045386570917,14.2611551261183,15.1823569557663,16.1369377160687,16.53603604079,16.6872827634624,17.0532227757111,18.4685118158522,20.4152021131723,24.0035616438356
"646",2015-01-27 21:00:00,27,1260,12.25623752438,13.5550507517056,14.5338202969218,15.7581243447565,16.3931068338125,16.6715349615758,17.0856147967086,18.4552463575077,20.4146505075795,24.0035616438356
"647",2015-01-27 22:00:00,27,1320,11.620736428187,12.9660070639315,13.9998891266063,15.3876056814119,16.2144258532651,16.6137415022081,17.1090616030379,18.4429873247272,20.4140491492722,24.0035616438356
"648",2015-01-27 23:00:00,27,1380,11.4865369576346,12.1743677418234,13.5062212767998,15.0259179365399,16.0162054688241,16.5242178460259,17.1213705069404,18.4314842982552,20.4134020098132,24.0035616438356
"649",2015-01-28,28,0,10.6810064693401,11.927119740567,13.0120095529898,14.6723814643991,15.803510977093,16.4112694910447,17.1215603052758,18.4204604623094,20.412711761761,24.0035616438356
"650",2015-01-28 01:00:00,28,60,10.4131798639852,11.607718230697,12.6743766208939,14.3600779031798,15.5890019313206,16.2818640809274,17.1094107653491,18.4096343780315,20.4119793685907,24.0035616438356
"651",2015-01-28 02:00:00,28,120,10.2074973707558,11.1749197348001,12.35849783959,14.0794993131087,15.3810029907826,16.143132683408,17.0855452254081,18.3987396910404,20.4112061967281,24.0035616438356
"652",2015-01-28 03:00:00,28,180,10.3589403560892,10.8929307395256,12.0869515118368,13.8134362313732,15.1786966519536,16.0000385909137,17.0510152293739,18.3875357414341,20.4103916632764,24.0035616438356
"653",2015-01-28 04:00:00,28,240,9.44370972104204,10.7378402085116,11.8244350786796,13.5859635611583,14.9863534801057,15.8556178203686,17.0070564439548,18.375814494473,20.4095342542348,24.0035616438356
"654",2015-01-28 05:00:00,28,300,9.52548925753811,10.5367422623291,11.5579496680623,13.3540757637177,14.8014110992497,15.7123866954815,16.9550210785406,18.3634029822832,20.4086318566773,24.0035616438356
"655",2015-01-28 06:00:00,28,360,9.67550009631073,10.6815700174626,11.4764369507264,13.1703733600746,14.6256653909812,15.5707524336164,16.8961533641341,18.3501617403675,20.407681560132,24.0035616438356
"656",2015-01-28 07:00:00,28,420,9.43597415119018,10.4482910272846,11.4186490713502,13.0451971098468,14.473978374935,15.4348508290896,16.8317103737378,18.335982154946,20.4066800126803,24.0035616438356
"657",2015-01-28 08:00:00,28,480,10.8259446365715,10.9320309978405,11.4462546701495,12.9304690079757,14.339131504225,15.3081726456312,16.7632021359122,18.3207890837805,20.4056234893113,24.0035616438356
"658",2015-01-28 09:00:00,28,540,13.7382591013946,12.6657878943435,12.2694662381592,13.0304835401999,14.2478804955161,15.1938596183501,16.6921181163207,18.3045424990421,20.4045081411041,24.0035616438356
"659",2015-01-28 10:00:00,28,600,16.474531798318,14.6133715236205,13.6523903890292,13.4840883152282,14.2753054477777,15.1129839903055,16.6208200737886,18.2872417613134,20.403330010935,24.0035616438356
"660",2015-01-28 11:00:00,28,660,18.8108462183142,16.3922496847619,15.0803661215527,14.1696931679711,14.4495469536284,15.0947418955357,16.5539429425628,18.2689606335684,20.4020853262527,24.0035616438356
"661",2015-01-28 12:00:00,28,720,19.1076803346988,17.1076182823648,16.0935295661203,14.901475756901,14.7396569627097,15.15332714403,16.4976447746793,18.2498897846929,20.4007709109776,24.0035616438356
"662",2015-01-28 13:00:00,28,780,20.1938103620784,17.4993394534492,16.5982333520019,15.4591106670067,15.0658219787406,15.2784322925772,16.4574409210253,18.2303430984642,20.3993845807783,24.0035616438356
"663",2015-01-28 14:00:00,28,840,19.3875752877355,17.4982351776212,16.8981834632308,15.87664388247,15.373056407055,15.4416407670465,16.4360537946462,18.210715305401,20.3979256503902,24.0035616438356
"664",2015-01-28 15:00:00,28,900,19.4088453475172,17.8152807295082,17.2297803007576,16.2067141123992,15.646283035206,15.6184663797808,16.433222754574,18.1914134813482,20.3963950791462,24.0035616438356
"665",2015-01-28 16:00:00,28,960,20.0189053097974,18.0439819450341,17.4600731302656,16.482806572119,15.8930270724318,15.7956986238243,16.446932200445,18.17280534098,20.3947954792309,24.0035616438356
"666",2015-01-28 17:00:00,28,1020,17.7867773960189,17.6846549602882,17.4257666677409,16.6770045156227,16.1103173097406,15.9667603371892,16.4745891887964,18.1551967063614,20.3931307778015,24.0035616438356
"667",2015-01-28 18:00:00,28,1080,16.4255800104843,17.1123581473019,17.1097825371658,16.7151857294934,16.2735352570848,16.1230571198573,16.5133107484672,18.1388260366309,20.391405954315,24.0035616438356
"668",2015-01-28 19:00:00,28,1140,15.8018609096243,16.7479791784486,16.7977406691278,16.6513964828309,16.3703867121826,16.2525529848834,16.5595564017622,18.1238565117687,20.3896268046963,24.0035616438356
"669",2015-01-28 20:00:00,28,1200,15.0130845380075,16.3520313779174,16.543742300003,16.5615877000131,16.4183440701278,16.350160334306,16.6093912481323,18.1103648527494,20.3877995536292,24.0035616438356
"670",2015-01-28 21:00:00,28,1260,14.189501079952,15.9681517276443,16.2300552676977,16.4392964466698,16.431165299776,16.4184929570791,16.6593805126021,18.0983452201884,20.3859305851296,24.0035616438356
"671",2015-01-28 22:00:00,28,1320,13.8818915318626,15.5951818217308,15.9490472412631,16.2976255112832,16.4140942662389,16.4607722621879,16.7068892034948,18.087726864616,20.3840260707685,24.0035616438356
"672",2015-01-28 23:00:00,28,1380,13.6187566899289,15.2994628627709,15.6920262214674,16.1501785357337,16.3753113181261,16.4806983907374,16.7499814897818,18.0783920589157,20.3820917685233,24.0035616438356
"673",2015-01-29,29,0,13.6145327031674,15.1274976590192,15.4982183058527,16.0125180904001,16.3229190621679,16.4825267905605,16.7873830285911,18.0701919111257,20.3801327907346,24.0035616438356
"674",2015-01-29 01:00:00,29,60,13.5946903299591,15.0091302317602,15.3655492859796,15.8993578954257,16.2665847243917,16.4713159260635,16.8184336943026,18.0629599591411,20.37815295552,24.0035616438356
"675",2015-01-29 02:00:00,29,120,13.1422777564611,14.9525761687268,15.2663884790528,15.8084255359312,16.212186232887,16.4520794913078,16.8430982800869,18.0565299843744,20.3761568186044,24.0035616438356
"676",2015-01-29 03:00:00,29,180,13.3721632032109,14.8170443024171,15.1760633182769,15.7317291629003,16.161940602431,16.4287476956199,16.8617631646576,18.0507432944941,20.3741474081393,24.0035616438356
"677",2015-01-29 04:00:00,29,240,13.4537748234278,14.7341734140566,15.0841737732646,15.658383677608,16.1141770516624,16.403476862699,16.8750512622241,18.0454572328203,20.3721271202353,24.0035616438356
"678",2015-01-29 05:00:00,29,300,13.2035471537353,14.6289021746028,15.0068463886191,15.5934163435919,16.0685697030712,16.3770396405257,16.8836187736968,18.0405476681474,20.3700978617064,24.0035616438356
"679",2015-01-29 06:00:00,29,360,13.1627463625657,14.5357081154805,14.9077152400806,15.5251337618425,16.0240508385457,16.3499511151016,16.8880849818181,18.0359078629259,20.3680609953521,24.0035616438356
"680",2015-01-29 07:00:00,29,420,13.4980125926005,14.5452932657966,14.8689708229835,15.4668146993669,15.9801519772156,16.3220166581602,16.8889841333443,18.0314468913923,20.3660174775811,24.0035616438356
"681",2015-01-29 08:00:00,29,480,14.0621952231768,14.7844440046992,14.9291079912611,15.4409425556107,15.9430259090142,16.294275682146,16.886795872789,18.0270874065338,20.3639679731513,24.0035616438356
"682",2015-01-29 09:00:00,29,540,16.7536118910445,15.3349125558618,15.2122909576849,15.4881736180525,15.9248061473564,16.2701980622855,16.8821413213169,18.022765784319,20.361912804022,24.0035616438356
"683",2015-01-29 10:00:00,29,600,19.6940822946122,16.3724451771091,15.8244164685979,15.6725760288721,15.9479658268803,16.2572625826819,16.8760720093367,18.0184378161756,20.3598521043966,24.0035616438356
"684",2015-01-29 11:00:00,29,660,23.5808942570172,17.8327318835407,16.7591112752578,16.0321638627849,16.0393414011025,16.267816677474,16.8704667035612,18.0140917922409,20.3577859561505,24.0035616438356
"685",2015-01-29 12:00:00,29,720,23.2659063561691,18.8633620463483,17.7630748227529,16.5583907572292,16.2188978685498,16.3163137322154,16.8682719867107,18.0097684603821,20.3557145218459,24.0035616438356
"686",2015-01-29 13:00:00,29,780,24.2572881223885,19.5053838021931,18.4081758377359,17.0583713786549,16.4612301487134,16.4107938199903,16.8732267597722,18.0055808636608,20.3536381154993,24.0035616438356
"687",2015-01-29 14:00:00,29,840,24.6024246312032,20.1370594168067,19.010619465301,17.5150017385444,16.7248606847797,16.54284047813,16.888474968791,18.0017160726084,20.3515577305194,24.0035616438356
"688",2015-01-29 15:00:00,29,900,23.9973799784543,20.3852142022484,19.4348111316579,17.9226363318016,16.9955266811176,16.7008761393768,16.9156354533753,17.9984071714283,20.3494752243115,24.0035616438356
"689",2015-01-29 16:00:00,29,960,21.9059506116568,20.2096704906919,19.5420583977227,18.2169308781003,17.2502429813131,16.8733037196094,16.9550130137095,17.9959006235509,20.3473933600026,24.0035616438356
"690",2015-01-29 17:00:00,29,1020,19.1474524453867,19.5169089379222,19.2822452088299,18.3412433524862,17.4579850945341,17.044941439399,17.0055764295301,17.9944280814245,20.3453157717657,24.0035616438356
"691",2015-01-29 18:00:00,29,1080,16.8036159491987,18.5812072441963,18.7249880662588,18.2726782786872,17.5902371588893,17.1977896421343,17.0647986805574,17.9941763108126,20.343247013815,24.0035616438356
"692",2015-01-29 19:00:00,29,1140,15.6654522453231,17.7399179968295,18.0949793579738,18.0616521985952,17.6370404364296,17.3155246802843,17.1287752349538,17.9952563360441,20.3411922323524,24.0035616438356
"693",2015-01-29 20:00:00,29,1200,15.2800709107308,17.1635674416736,17.5715851044359,17.800081412945,17.6144521626204,17.3902881921855,17.1929339805401,17.997682386003,20.3391568417408,24.0035616438356
"694",2015-01-29 21:00:00,29,1260,14.6711182457182,16.7160605449125,17.1697178662857,17.5523615427623,17.5509398106411,17.424963023312,17.2531401167018,18.0013719345982,20.3371461240548,24.0035616438356
"695",2015-01-29 22:00:00,29,1320,13.7796466596589,16.2134926783937,16.7697617018421,17.3154698511924,17.4658520849197,17.4284047756237,17.306503310854,18.0061677573983,20.3351648118491,24.0035616438356
"696",2015-01-29 23:00:00,29,1380,13.5281735749621,15.75126065938,16.3854792282841,17.0730209819698,17.3634485841479,17.4081987795711,17.3514031381724,18.011868879303,20.3332168968348,24.0035616438356
"697",2015-01-30,30,0,13.2018663663103,15.3839811493489,16.0493636394176,16.838340926227,17.2482727901603,17.3692699214002,17.3870462288152,18.0182545385998,20.3313054119661,24.0035616438356
"698",2015-01-30 01:00:00,30,60,13.2566786410472,15.2153910467352,15.7912906953795,16.6267023416388,17.1276265507646,17.3162060132526,17.4132025952857,18.0250983766992,20.3294318253311,24.0035616438356
"699",2015-01-30 02:00:00,30,120,13.0121641212982,15.0999114164313,15.6255505112976,16.4561691253735,17.0109108676294,17.2539966010139,17.4301387095104,18.0321838134506,20.327598100702,24.0035616438356
"700",2015-01-30 03:00:00,30,180,13.3490728571763,15.0423752246625,15.5019616637999,16.3170235247636,16.9038652946525,17.187979131168,17.4385946412953,18.0393101828053,20.3258044815531,24.0035616438356
"701",2015-01-30 04:00:00,30,240,13.3894836687233,14.194830489535,14.9542037717455,16.1092471421095,16.7962101428972,17.120863216882,17.4396225760054,18.0463030534436,20.3240504122469,24.0035616438356
"702",2015-01-30 05:00:00,30,300,13.0858175376718,13.7490491284184,14.4923671097013,15.7620709172548,16.6462927838226,17.0445350392787,17.4338948160115,18.0530140858627,20.3223346905261,24.0035616438356
"703",2015-01-30 06:00:00,30,360,12.8118268636059,13.3656340126514,14.2099876116635,15.3937873765292,16.4576368679908,16.9486744145695,17.4208966439317,18.0593012182024,20.3206555621826,24.0035616438356
"704",2015-01-30 07:00:00,30,420,12.5905832271583,13.1050233896459,13.9339356009565,15.0749713795681,16.245994755094,16.8317774754719,17.399626298239,18.0650083590066,20.3190106869556,24.0035616438356
"705",2015-01-30 08:00:00,30,480,13.0041717627147,13.1094800520997,13.7865016641264,14.8939477481423,16.00802064705,16.6936289663702,17.3692186272007,18.0699638373352,20.3173970652201,24.0035616438356
"706",2015-01-30 09:00:00,30,540,13.9539559455752,13.529444994652,13.9116163216317,14.8191901444363,15.8048541401458,16.5453437514698,17.329315182508,18.073985912664,20.315811007466,24.0035616438356
"707",2015-01-30 10:00:00,30,600,14.8518859830751,14.0667715070871,14.2742444156788,14.8649527899898,15.686779891675,16.4079543314654,17.2812715879567,18.0769082814905,20.3142481414618,24.0035616438356
"708",2015-01-30 11:00:00,30,660,16.0902132369023,15.1495741889031,14.7756827419984,15.0157119765616,15.6529269882924,16.2991716868944,17.228263603355,18.0786206093342,20.312703558195,24.0035616438356
"709",2015-01-30 12:00:00,30,720,18.0772102848013,16.535829039536,15.676989363906,15.3343829631418,15.7020876439419,16.2308825325672,17.1743584397103,18.0790960915712,20.3111720512518,24.0035616438356
"710",2015-01-30 13:00:00,30,780,18.715720158712,17.550406505833,16.6249388351853,15.8155580291543,15.8470626919327,16.2168495893983,17.1242366725774,18.0784036147455,20.3096485976817,24.0035616438356
"711",2015-01-30 14:00:00,30,840,19.1352330223041,17.8852659782398,17.2370939448349,16.2894247043391,16.0607977499555,16.2632690620739,17.0829768616475,18.0767171520579,20.3081286660174,24.0035616438356
"712",2015-01-30 15:00:00,30,900,17.1394980732565,17.4466544564863,17.3091722450193,16.6289605895495,16.2878157841197,16.3572300482672,17.0546010108967,18.0743070557954,20.3066086709598,24.0035616438356
"713",2015-01-30 16:00:00,30,960,16.4419257113292,16.6448465346976,16.8926952960847,16.7007882099476,16.4599525732974,16.4704461119817,17.0405390048473,18.0714961670265,20.3050862553788,24.0035616438356
"714",2015-01-30 17:00:00,30,1020,14.433078315078,15.6907838407004,16.3251983707065,16.5955136590722,16.5437070534345,16.5691162073676,17.0388480246946,18.0685917429385,20.3035604113797,24.0035616438356
"715",2015-01-30 18:00:00,30,1080,14.4412508305454,15.0036355141567,15.6616365304731,16.3305815274326,16.5362626371516,16.6318269749306,17.0451493040389,18.0658198720727,20.3020312315791,24.0035616438356
